passo,valor,antigo_saldo_pessoa1,novo_saldo_pessoa1,antigo_saldo_pessoa2,novo_saldo_pessoa2,tipo_transacao,fraude
207,210201.94,0.0,0.0,1067445.8,1277647.74,saque,0
207,318723.34,0.0,0.0,390689.48,709412.82,transferencia,0
207,12152.51,81576.61,69424.1,0.0,0.0,pagamento,0
207,208363.13,18020010.56,18228373.69,239374.17,31011.04,deposito,0
207,15343.1,127677.0,112333.9,0.0,0.0,pagamento,0
207,5715.05,479.0,0.0,0.0,0.0,pagamento,0
207,137531.13,231921.88,369453.01,12072078.27,11934547.15,deposito,0
207,6833.65,573.0,0.0,0.0,0.0,pagamento,0
207,158013.41,0.0,0.0,1205491.48,1363504.9,saque,0
207,6152.3,5708717.56,5714869.87,10184.0,4031.7,deposito,0
207,7492.38,104197.0,96704.62,0.0,0.0,pagamento,0
207,21960.9,53421.0,75381.9,99873.0,80707.15,deposito,0
207,69396.94,11035.24,0.0,345536.34,414933.28,saque,0
207,340865.14,0.0,0.0,1133181.24,1474046.38,saque,0
207,13639.15,32129.0,18489.85,0.0,0.0,pagamento,0
207,80072.71,6157.0,0.0,0.0,80072.71,saque,0
207,20117.47,0.0,0.0,887405.78,907523.25,saque,0
207,328110.3,328110.3,0.0,0.0,0.0,transferencia,1
207,328110.3,328110.3,0.0,2649979.1,2978089.39,saque,1
207,11242.87,0.0,0.0,0.0,0.0,pagamento,0
207,252371.16,193524.19,445895.34,2073120.14,1820748.98,deposito,0
207,6696.09,1018.0,0.0,0.0,0.0,pagamento,0
207,1035.69,37930.53,36894.84,0.0,0.0,pagamento,0
207,21081.76,65934.0,87015.76,1322016.35,1300934.59,deposito,0
207,961981.49,0.0,0.0,1776305.99,2738287.49,transferencia,0
207,124651.12,50079.0,0.0,893709.5,1018360.61,saque,0
207,3905.53,52544.0,48638.47,0.0,0.0,pagamento,0
207,195039.12,4589.0,0.0,0.0,195039.12,saque,0
207,38427.47,38427.47,0.0,0.0,0.0,transferencia,1
207,38427.47,38427.47,0.0,27167.41,65594.88,saque,1
207,9113.24,398423.97,389310.73,0.0,0.0,pagamento,0
207,118840.4,4577106.95,4695947.35,6079801.12,5960960.72,deposito,0
207,11346.39,249397.75,238051.36,0.0,0.0,pagamento,0
207,64819.52,158746.57,93927.05,0.0,0.0,pagamento,0
207,18990.26,0.0,0.0,0.0,0.0,pagamento,0
207,4767.61,26107.0,21339.39,0.0,0.0,pagamento,0
207,11196.32,33712.0,22515.68,0.0,0.0,pagamento,0
207,228218.28,761.0,0.0,102437.71,330655.98,saque,0
207,24562.76,112959.78,88397.02,0.0,0.0,pagamento,0
207,367793.93,93438.0,0.0,324538.62,692332.55,saque,0
207,149174.79,94687.0,0.0,291989.79,441164.58,saque,0
207,227296.49,14869.0,242165.49,0.0,0.0,deposito,0
207,2989.44,55902.0,52912.56,0.0,0.0,pagamento,0
207,13896.95,0.0,0.0,1425685.49,1439582.44,saque,0
207,3281.0,471.0,0.0,0.0,0.0,pagamento,0
207,316692.44,0.0,0.0,770122.57,1086815.01,saque,0
207,53658.83,0.0,0.0,1639414.11,1693072.95,transferencia,0
207,180024.66,413342.21,593366.87,602695.97,422671.31,deposito,0
207,144867.23,21402.0,0.0,70387.5,215254.73,saque,0
207,3552.72,0.0,0.0,0.0,0.0,pagamento,0
207,156787.47,5752.0,162539.47,0.0,0.0,deposito,0
207,19184.15,0.0,0.0,5614682.7,5633866.85,saque,0
208,90739.43,49816.0,0.0,0.0,90739.43,saque,0
208,29062.04,9168.0,0.0,0.0,0.0,pagamento,0
208,11697.55,109101.0,97403.45,0.0,0.0,pagamento,0
208,103236.7,0.0,0.0,2912313.25,3015549.95,saque,0
208,23345.98,101328.0,77982.02,0.0,0.0,pagamento,0
208,13486.17,18804.0,5317.83,0.0,0.0,pagamento,0
208,88150.06,0.0,0.0,268535.55,356685.61,saque,0
208,106520.69,0.0,0.0,2301576.16,2408096.85,saque,0
208,219900.75,2484.0,0.0,0.0,219900.75,saque,0
208,70594.64,11561.0,0.0,179838.2,250432.84,saque,0
208,479700.06,266826.0,0.0,13842.18,493542.23,saque,0
208,582.11,10261.0,9678.89,956285.98,956868.09,saque,0
208,80755.14,100369.0,181124.14,487546.22,406791.08,deposito,0
208,246402.71,246402.71,0.0,0.0,0.0,transferencia,1
208,246402.71,246402.71,0.0,51433.96,297836.67,saque,1
208,231553.85,94368.3,0.0,400473.51,632027.36,saque,0
208,177015.51,147414.0,0.0,811394.01,988409.53,transferencia,0
208,1128579.71,1128579.71,0.0,0.0,0.0,transferencia,1
208,1128579.71,1128579.71,0.0,0.0,1128579.71,saque,1
208,121995.25,6628825.57,6750820.82,4397934.47,4275939.22,deposito,0
208,318089.69,14846.0,0.0,252912.46,571002.15,saque,0
208,217843.04,86818.0,0.0,710625.14,928468.17,saque,0
208,235655.15,53295.0,0.0,25424.35,261079.5,saque,0
208,443414.71,232127.0,675541.71,0.0,0.0,deposito,0
208,323675.13,324448.0,772.87,78836.78,402511.91,transferencia,0
208,7794.46,11029.0,3234.54,0.0,0.0,pagamento,0
208,917014.64,917014.64,0.0,0.0,0.0,transferencia,1
208,917014.64,917014.64,0.0,81956.71,998971.35,saque,1
208,189714.76,201258.0,11543.24,57835.04,247549.8,saque,0
208,3862.97,152764.0,148901.03,3583921.49,3429596.83,saque,0
208,539.49,0.0,0.0,0.0,0.0,pagamento,0
208,7808.67,35064.09,27255.42,0.0,0.0,pagamento,0
208,9730.74,0.0,0.0,0.0,0.0,pagamento,0
208,119964.19,29629.0,0.0,0.0,119964.19,saque,0
208,164519.7,164519.7,0.0,0.0,0.0,transferencia,1
208,164519.7,164519.7,0.0,0.0,164519.7,saque,1
208,17828.02,70.0,0.0,70138.8,87966.82,saque,0
208,5536.76,0.0,0.0,0.0,0.0,pagamento,0
208,322335.68,0.0,0.0,431074.77,753410.45,saque,0
208,74645.1,0.0,0.0,6328415.59,6403060.69,saque,0
208,227516.04,3448784.95,3676300.99,316888.5,89372.47,deposito,0
208,11562.56,6674.59,0.0,0.0,0.0,pagamento,0
208,3864609.52,3864609.52,0.0,0.0,0.0,transferencia,1
208,3864609.52,3864609.52,0.0,0.0,3864609.52,saque,1
208,67664.15,0.0,0.0,220468.38,288132.53,saque,0
208,134861.82,134861.82,0.0,0.0,0.0,transferencia,1
208,134861.82,134861.82,0.0,0.0,134861.82,saque,1
208,50820.71,50820.71,0.0,0.0,0.0,transferencia,1
208,50820.71,50820.71,0.0,0.0,50820.71,saque,1
208,1398.41,0.0,0.0,0.0,0.0,pagamento,0
208,13779.2,1735.0,0.0,0.0,0.0,pagamento,0
208,95781.77,247070.02,151288.24,1738086.6,1833868.37,transferencia,0
208,150603.58,0.0,0.0,3691627.89,3842231.46,saque,0
208,3931.59,150063.83,146132.25,0.0,0.0,pagamento,0
208,12466.13,10219.0,0.0,0.0,0.0,pagamento,0
208,131261.23,131261.23,0.0,0.0,0.0,transferencia,1
208,131261.23,131261.23,0.0,1856234.77,1987496.0,saque,1
208,13254.14,0.0,0.0,0.0,0.0,pagamento,0
208,155430.57,0.0,0.0,733566.29,888996.87,saque,0
208,107058.27,41057.0,148115.27,168372.8,0.0,deposito,0
208,5180.37,90486.93,85306.56,0.0,0.0,pagamento,0
208,5951.22,23137.0,17185.78,0.0,0.0,pagamento,0
208,201242.71,0.0,0.0,1310516.51,1511759.22,saque,0
208,7490.16,0.0,0.0,0.0,0.0,pagamento,0
208,87363.63,5093451.86,5180815.49,448903.27,361539.64,deposito,0
208,172166.11,1143.0,173309.11,72332.3,0.0,deposito,0
208,6605.33,46324.68,39719.36,0.0,0.0,pagamento,0
208,225767.81,0.0,0.0,311320.44,537088.26,saque,0
208,7248.11,29791.0,22542.89,0.0,0.0,pagamento,0
208,108618.65,20714.0,0.0,558134.55,666753.2,saque,0
208,107001.61,0.0,0.0,2819911.72,2926913.33,saque,0
208,6232.65,28818.0,22585.35,0.0,0.0,pagamento,0
208,13436.81,21448.0,34884.81,7283.89,0.0,deposito,0
208,11380.95,242393.0,231012.05,0.0,0.0,pagamento,0
208,170460.66,29688.0,0.0,483448.01,653908.68,saque,0
208,274956.29,14060.0,289016.29,11.69,0.0,deposito,0
208,41680.21,0.0,0.0,817997.36,859677.57,saque,0
208,239847.68,1290907.05,1530754.74,438639.29,198791.61,deposito,0
208,171206.53,0.0,0.0,2269909.06,2441115.58,saque,0
208,3970163.46,0.0,0.0,4161083.77,8131247.22,transferencia,0
208,106742.14,0.0,0.0,140031.49,205996.81,saque,0
208,95948.21,1277.0,0.0,0.0,95948.21,saque,0
208,4815187.09,4815187.09,0.0,0.0,0.0,transferencia,1
208,4815187.09,4815187.09,0.0,370304.5,5185491.59,saque,1
208,291519.84,0.0,0.0,0.0,291519.84,saque,1
208,373203.11,14235.42,0.0,559451.64,932654.76,saque,0
208,137436.76,53095.0,190531.76,0.0,0.0,deposito,0
208,425775.52,0.0,0.0,15188374.94,15614150.46,saque,0
208,69162.26,0.0,0.0,253417.94,322580.2,saque,0
208,9500.73,16548.31,7047.58,0.0,0.0,pagamento,0
208,1378.72,301770.0,300391.28,0.0,1378.72,saque,0
208,23031.26,23031.26,0.0,0.0,0.0,transferencia,1
208,23031.26,23031.26,0.0,69782.59,92813.86,saque,1
208,14842.37,0.0,0.0,0.0,0.0,pagamento,0
208,198407.41,4278597.29,4477004.7,2839004.63,2640597.23,deposito,0
208,146049.02,4258435.12,4404484.14,6580699.66,6434650.63,deposito,0
208,133681.09,0.0,0.0,606279.57,739960.66,saque,0
208,236731.71,50035.0,0.0,344125.87,580857.58,saque,0
208,330093.9,29960.0,0.0,43348.31,373442.21,saque,0
208,363720.77,3646325.82,4010046.59,1853508.59,1489787.82,deposito,0
208,57644.01,133772.86,191416.86,3185821.02,3071685.49,deposito,0
208,80503.89,219682.27,139178.38,501182.11,634145.57,saque,0
209,117925.41,0.0,0.0,6845310.0,6963235.41,saque,0
209,14386.01,48988.0,34601.99,0.0,0.0,pagamento,0
209,7098.2,0.0,0.0,0.0,0.0,pagamento,0
209,41882.76,0.0,0.0,318583.2,360465.95,saque,0
209,296842.76,59943.61,356786.37,331447.67,34604.91,deposito,0
209,5181.58,325.0,0.0,0.0,0.0,pagamento,0
209,103135.11,31459.0,0.0,24274687.69,24377822.8,saque,0
209,156.35,47.0,0.0,0.0,0.0,pagamento,0
209,41173.73,745335.07,786508.8,286600.35,245426.62,deposito,0
209,632889.45,259614.0,0.0,292009.82,924899.27,transferencia,0
209,241392.83,50565.0,0.0,0.0,241392.83,saque,0
209,329156.43,329156.43,0.0,0.0,0.0,transferencia,1
209,329156.43,329156.43,0.0,0.0,329156.43,saque,1
209,9890.93,529.0,0.0,0.0,0.0,pagamento,0
209,11513.75,36026.54,24512.79,143999.01,155512.77,saque,0
209,5947.11,336117.0,330169.89,0.0,0.0,pagamento,0
209,107687.3,1594.0,0.0,2224357.57,2332044.86,saque,0
209,4620.35,198941.01,194320.67,0.0,0.0,pagamento,0
209,10497.44,371130.2,360632.76,0.0,0.0,pagamento,0
209,190554.26,0.0,0.0,2170938.31,2361492.57,saque,0
209,17465.37,0.0,0.0,0.0,0.0,pagamento,0
209,8331.56,123432.2,115100.65,0.0,0.0,pagamento,0
209,8125.3,54402.0,46276.7,576423.34,584548.64,saque,0
209,3960.08,0.0,0.0,4479784.54,4483744.62,transferencia,0
209,3551.96,110238.0,106686.04,424800.87,428352.83,saque,0
209,166870.42,0.0,0.0,1859739.67,2026610.09,saque,0
209,18035.54,0.0,0.0,642196.31,660231.85,saque,0
209,123043.87,0.0,0.0,147923.68,270967.55,saque,0
209,2736.94,12441.0,9704.06,0.0,0.0,pagamento,0
209,332930.72,41395.0,0.0,149787.75,482718.47,saque,0
209,13055.9,0.0,0.0,0.0,0.0,pagamento,0
209,30013.79,0.0,0.0,0.0,0.0,pagamento,0
209,57800.31,35324.0,0.0,0.0,57800.31,saque,0
209,115.86,284658.4,284774.27,330243.37,330127.51,deposito,0
209,313572.45,0.0,0.0,5113088.11,5426660.56,saque,0
209,15959.8,12152.04,0.0,0.0,0.0,pagamento,0
209,103671.86,173783.0,70111.14,7504.6,111176.46,saque,0
209,91050.73,0.0,0.0,8196828.2,8287878.93,saque,0
209,12483.8,99868.0,87384.2,0.0,0.0,pagamento,0
209,17677.57,0.0,0.0,0.0,0.0,pagamento,0
209,97249.63,10102.0,0.0,883515.0,980764.63,saque,0
209,17130.27,0.0,0.0,1426104.55,1443234.82,saque,0
209,233793.89,1032.0,0.0,269604.04,503397.93,transferencia,0
209,19090.75,0.0,0.0,0.0,0.0,pagamento,0
209,220545.28,125266.0,345811.28,361027.29,140482.01,deposito,0
209,7044227.89,7044227.89,0.0,0.0,0.0,transferencia,1
209,7044227.89,7044227.89,0.0,1122506.96,8166734.85,saque,1
209,9983.28,0.0,0.0,0.0,0.0,pagamento,0
209,129616.77,0.0,0.0,6509167.24,6638784.01,saque,0
209,14801.24,0.0,0.0,0.0,0.0,pagamento,0
209,3727.04,0.0,0.0,113389.26,117116.3,saque,0
209,102324.45,0.0,0.0,181007.17,283331.62,saque,0
209,19790.52,0.0,0.0,261632.22,281422.74,saque,0
209,209652.19,30786.0,240438.19,714798.56,505146.37,deposito,0
209,4728.36,36810.84,32082.47,0.0,0.0,pagamento,0
209,65492.04,108093.0,42600.96,1699471.47,1764963.51,saque,0
209,131735.22,4353370.08,4485105.3,2907451.0,2775715.79,deposito,0
209,230911.44,8563.0,0.0,0.0,230911.44,saque,0
209,4616.14,299659.0,295042.86,0.0,0.0,pagamento,0
209,291238.35,26402.0,0.0,106352.74,397591.1,saque,0
209,7862.33,0.0,0.0,0.0,0.0,pagamento,0
209,55132.56,357944.61,413077.18,5850716.09,5795583.53,deposito,0
209,172684.86,6819919.11,6992603.97,196429.75,23744.89,deposito,0
209,199465.52,707.0,200172.52,22952.59,0.0,deposito,0
209,154885.87,0.0,0.0,203155.63,358041.5,saque,0
209,1516823.73,1516823.73,0.0,0.0,0.0,transferencia,1
209,1516823.73,1516823.73,0.0,386329.46,1903153.19,saque,1
209,193760.21,40002.0,0.0,3545.0,197305.21,transferencia,0
209,4848.04,11394.7,6546.67,0.0,0.0,pagamento,0
209,3681.84,0.0,0.0,0.0,0.0,pagamento,0
209,379796.35,0.0,0.0,1956005.12,2335801.47,transferencia,0
209,7300.82,45810.0,38509.18,0.0,0.0,pagamento,0
209,30018.22,205809.0,235827.22,4975393.73,4945375.51,deposito,0
209,139596.47,52049.0,0.0,1075882.49,1215478.96,saque,0
209,119867.45,746.0,0.0,183516.88,303384.33,saque,0
209,87017.04,30685.0,0.0,2851110.41,2984642.64,saque,0
209,3522.55,0.0,0.0,0.0,0.0,pagamento,0
209,181099.26,0.0,0.0,641608.32,822707.58,saque,0
209,224068.29,168924.0,0.0,0.0,224068.29,saque,0
209,112866.85,3003210.25,3116077.09,1185443.83,1072576.98,deposito,0
209,216340.77,0.0,0.0,498456.53,714797.3,saque,0
209,11553.42,9930.0,0.0,0.0,0.0,pagamento,0
209,11136.48,103639.0,92502.52,0.0,0.0,pagamento,0
209,180334.02,0.0,0.0,5782290.02,5962624.04,saque,0
209,5075.45,27854.0,22778.55,0.0,0.0,pagamento,0
209,157513.27,60059.0,0.0,0.0,157513.27,saque,0
209,2108.02,1072.0,0.0,0.0,0.0,pagamento,0
210,246557.0,30266.0,0.0,0.0,246557.0,saque,0
210,373636.42,25638.0,0.0,1732731.93,2106368.34,transferencia,0
210,81187.07,4744207.63,4825394.7,8511414.65,8430227.58,deposito,0
210,29215.53,6655832.56,6685048.08,8418659.89,8389444.37,deposito,0
210,2496.41,0.0,0.0,0.0,0.0,pagamento,0
210,3206.68,115844.73,112638.06,0.0,0.0,pagamento,0
210,216041.3,7525368.47,7741409.78,3722602.71,3506561.41,deposito,0
210,171.7,38851.0,38679.3,0.0,0.0,pagamento,0
210,191994.58,0.0,0.0,523020.67,715015.25,saque,0
210,41221.46,2029373.49,2070594.95,247740.87,206519.41,deposito,0
210,251197.12,0.0,0.0,580827.62,832024.74,saque,0
210,7427.21,92607.73,85180.52,0.0,0.0,pagamento,0
210,1439.35,51758.0,50318.65,0.0,0.0,pagamento,0
210,1061.17,0.0,0.0,0.0,0.0,pagamento,0
210,30260.62,0.0,30260.62,4733468.98,4703208.36,deposito,0
210,330174.14,4448910.17,4779084.32,1230228.6,900054.45,deposito,0
210,283050.93,10904843.09,11187894.02,3254067.48,2971016.55,deposito,0
210,49421.49,0.0,0.0,305895.37,355316.86,saque,0
210,65740.7,70376.17,4635.48,145742.3,211482.99,saque,0
210,416784.27,0.0,0.0,1784345.03,2201129.3,saque,0
210,784100.71,0.0,0.0,863706.81,1647807.52,transferencia,0
210,8432.04,568199.0,559766.96,0.0,0.0,pagamento,0
210,4842.23,172553.0,167710.77,0.0,0.0,pagamento,0
210,65255.0,1913295.65,1978550.65,9544478.59,9479223.59,deposito,0
210,27467.87,0.0,0.0,223171.83,250639.69,saque,0
210,107385.59,0.0,0.0,1441015.08,1548400.67,saque,0
210,1635.26,0.0,0.0,0.0,0.0,pagamento,0
210,16561.21,244323.0,260884.21,1220106.67,1203545.46,deposito,0
210,16684.84,0.0,0.0,0.0,0.0,pagamento,0
210,6131.29,32246.0,26114.71,0.0,0.0,pagamento,0
210,50241.37,0.0,0.0,0.0,0.0,pagamento,0
210,3506.19,162416.18,158909.99,0.0,0.0,pagamento,0
210,1624.36,93671.0,92046.64,0.0,0.0,pagamento,0
210,102917.98,5063639.11,5166557.09,1715735.17,1612817.19,deposito,0
210,2996.47,19880.0,16883.53,0.0,0.0,pagamento,0
210,257534.37,10971.0,0.0,0.0,257534.37,saque,0
210,1410.95,28297.0,26886.05,0.0,0.0,pagamento,0
210,11517.56,5501.0,0.0,240313.55,251831.11,saque,0
210,3242.99,0.0,0.0,0.0,0.0,pagamento,0
210,167698.67,35211.39,0.0,410463.46,578162.13,saque,0
210,110545.05,0.0,0.0,2341500.95,2452046.0,saque,0
210,105269.84,0.0,0.0,231215.95,336485.79,saque,0
210,1451.91,5535.93,4084.02,0.0,0.0,pagamento,0
210,117640.67,0.0,0.0,245569.49,363210.16,saque,0
210,345677.67,20334.0,0.0,6434719.49,6780397.16,saque,0
210,88133.43,246474.0,334607.43,0.0,0.0,deposito,0
210,197443.88,10284065.35,10481509.23,1682499.89,1485056.01,deposito,0
210,4781.52,0.0,0.0,0.0,0.0,pagamento,0
210,598.98,0.0,0.0,0.0,0.0,pagamento,0
210,48298.69,0.0,0.0,0.0,0.0,pagamento,0
210,53012.24,10900.61,0.0,2608228.5,2661240.73,saque,0
210,76416.66,84603.0,161019.66,395186.73,549496.6,deposito,0
210,4502.72,260.0,0.0,0.0,0.0,pagamento,0
210,54638.77,406189.0,351550.23,0.0,54638.77,saque,0
210,73173.11,59608.0,0.0,1381208.51,1454381.61,transferencia,0
210,425052.33,0.0,0.0,4677861.53,5102913.86,transferencia,0
210,204726.08,45577.0,0.0,0.0,204726.08,saque,0
210,1414.43,20707.0,19292.57,0.0,0.0,pagamento,0
210,103444.38,223371.0,119926.62,2572101.8,2675546.18,saque,0
210,6497.79,5740.0,0.0,0.0,0.0,pagamento,0
210,291040.5,11484.0,302524.5,202371.12,0.0,deposito,0
210,11573.05,0.0,0.0,228215.75,239788.8,saque,0
210,1663895.14,1663895.14,0.0,0.0,0.0,transferencia,1
210,1663895.14,1663895.14,0.0,0.0,1663895.14,saque,1
210,232201.38,0.0,0.0,1447857.95,1680059.34,saque,0
210,2116.8,43569.0,41452.2,0.0,0.0,pagamento,0
210,1284227.41,0.0,0.0,1776959.87,3061187.28,transferencia,0
210,24973.03,4544341.82,4569314.85,31771.81,6798.78,deposito,0
210,315035.96,232.0,0.0,214743.24,529779.19,transferencia,0
210,94431.98,94431.98,0.0,0.0,0.0,transferencia,1
210,94431.98,94431.98,0.0,253005.72,347437.7,saque,1
210,446494.22,14597303.64,15043797.85,7395531.47,6949037.26,deposito,0
210,21130.33,0.0,0.0,83307.74,104438.07,saque,0
210,11666.71,0.0,0.0,0.0,0.0,pagamento,0
210,205942.37,0.0,0.0,687344.71,893287.08,saque,0
210,310755.58,0.0,0.0,352484.24,663239.81,saque,0
210,3460.28,0.0,0.0,0.0,0.0,pagamento,0
210,61340.1,31457.0,0.0,963050.51,1024390.6,saque,0
210,22019.77,12459.0,0.0,0.0,22019.77,saque,0
210,21799.43,0.0,0.0,0.0,0.0,pagamento,0
210,277814.5,16433.0,294247.5,885650.56,607836.06,deposito,0
210,23610.85,23610.85,0.0,0.0,0.0,transferencia,1
210,23610.85,23610.85,0.0,212041.22,235652.07,saque,1
210,107358.4,612.0,0.0,159131.08,266489.48,saque,0
210,335956.39,0.0,0.0,5797855.51,6133811.9,transferencia,0
210,197475.02,95708.31,0.0,356522.0,553997.02,saque,0
210,4534.16,100708.0,96173.84,0.0,0.0,pagamento,0
210,218.33,207906.08,207687.75,0.0,0.0,pagamento,0
210,3325.34,0.0,0.0,0.0,0.0,pagamento,0
210,7794.41,535.0,0.0,0.0,0.0,pagamento,0
210,1651948.79,1651948.79,0.0,0.0,0.0,transferencia,1
210,1651948.79,1651948.79,0.0,1014365.76,2666314.55,saque,1
210,177631.72,702294.19,524662.48,3366036.99,3543668.7,saque,0
210,8491.54,0.0,0.0,0.0,0.0,pagamento,0
210,200439.03,103717.0,0.0,0.0,200439.03,saque,0
210,279517.14,29255.0,0.0,49979.23,329496.38,saque,0
210,193469.28,40054.0,0.0,279077.86,472547.14,transferencia,0
210,122322.14,16765489.84,16887811.98,303183.88,180861.75,deposito,0
210,70763.6,260336.0,189572.4,81975.87,152739.47,saque,0
210,7908.37,0.0,0.0,0.0,0.0,pagamento,0
210,3823.22,26333.0,22509.78,706046.72,709869.94,debito,0
210,168563.49,0.0,0.0,3090060.0,3258623.49,saque,0
210,55251.1,3259.0,0.0,20629.78,75880.89,saque,0
210,41308.25,0.0,0.0,0.0,0.0,pagamento,0
211,46305.33,201081.0,154775.67,1781857.86,1828163.19,saque,0
211,40693.47,0.0,0.0,982590.63,1023284.1,saque,0
211,128992.86,10761.0,0.0,211264.58,340257.44,saque,0
211,149944.8,0.0,0.0,895859.44,1045804.24,saque,0
211,352426.84,0.0,0.0,643969.67,996396.51,saque,0
211,131702.78,59082.0,0.0,1172791.19,1304493.98,transferencia,0
211,121017.48,0.0,0.0,2132445.14,3290574.71,saque,0
211,42805.89,748.0,0.0,869702.42,912508.31,saque,0
211,9511.83,0.0,0.0,0.0,0.0,pagamento,0
211,3237.94,102097.42,98859.48,0.0,0.0,pagamento,0
211,153644.91,0.0,0.0,1278128.08,1431772.99,saque,0
211,44657.55,0.0,0.0,125737.17,170394.73,saque,0
211,6585.23,706437.0,713022.23,0.0,0.0,deposito,0
211,207649.82,74077.0,281726.82,0.0,0.0,deposito,0
211,7419.94,59799.0,52379.06,0.0,0.0,pagamento,0
211,30229.47,0.0,0.0,0.0,0.0,pagamento,0
211,281447.73,29121.0,0.0,520094.57,801542.29,saque,0
211,242376.78,71179.0,0.0,91181.71,333558.49,saque,0
211,73849.27,12264326.05,12338175.32,5645150.39,5571301.12,deposito,0
211,3369.58,15836748.31,15840117.89,20806.15,17436.57,deposito,0
211,1149513.54,0.0,0.0,2701501.26,3851014.8,transferencia,0
211,6904.07,16863.59,9959.52,0.0,0.0,pagamento,0
211,6788.55,0.0,0.0,0.0,0.0,pagamento,0
211,391432.06,11685.0,0.0,2615754.14,3007186.2,transferencia,0
211,5689516.13,5689516.13,0.0,0.0,0.0,transferencia,1
211,5689516.13,5689516.13,0.0,1826357.61,7515873.74,saque,1
211,1670.52,30714.55,29044.02,0.0,0.0,pagamento,0
211,160310.31,1574545.07,1734855.39,651486.94,491176.62,deposito,0
211,3700.53,10360.51,6659.99,0.0,0.0,pagamento,0
211,120097.17,96515.0,0.0,82366.39,305693.23,saque,0
211,48087.98,2275205.13,2323293.11,633416.38,585328.4,deposito,0
211,60015.99,1974760.8,2034776.79,740247.0,680231.01,deposito,0
211,157137.97,157137.97,0.0,0.0,0.0,transferencia,1
211,157137.97,157137.97,0.0,3163298.04,3320436.01,saque,1
211,426163.3,0.0,0.0,3376351.21,3802514.51,saque,0
211,3423.85,230551.03,227127.18,0.0,0.0,pagamento,0
211,51296.02,0.0,0.0,2527400.77,2597187.06,saque,0
211,6325.86,15527.0,9201.14,0.0,0.0,pagamento,0
211,260739.09,0.0,0.0,3560299.34,3821038.43,saque,0
211,64971.82,5172090.32,5237062.13,867399.5,802427.69,deposito,0
211,101856.31,103779.0,1922.69,764802.56,866658.87,saque,0
211,2660.79,0.0,0.0,0.0,0.0,pagamento,0
211,212065.81,3930.41,0.0,752962.23,965028.04,saque,0
211,302859.49,0.0,0.0,2010007.4,2312866.89,saque,0
211,42060.6,10273.0,52333.6,259062.26,469958.45,deposito,0
211,405062.33,405062.33,0.0,0.0,0.0,transferencia,1
211,405062.33,405062.33,0.0,1844185.94,2249248.27,saque,1
211,120231.01,21665.0,0.0,545642.28,665873.29,saque,0
211,314991.06,18118614.25,18433605.31,1635983.09,1320992.03,deposito,0
211,9575.17,5335154.76,5344729.93,102464.97,92889.79,deposito,0
211,7810.99,42743.41,34932.43,0.0,0.0,pagamento,0
211,72471.77,0.0,0.0,1405829.65,1478301.42,saque,0
211,2308.81,0.0,0.0,0.0,0.0,pagamento,0
211,408699.6,1771.0,0.0,87582.88,496282.48,transferencia,0
211,168117.08,0.0,0.0,168312.85,336429.93,saque,0
211,193.02,58768.0,58574.98,0.0,0.0,pagamento,0
211,57031.36,0.0,0.0,1066525.57,1123556.93,saque,0
211,997.63,151790.76,150793.12,0.0,0.0,pagamento,0
211,53746.74,118.0,0.0,3405780.64,3400893.91,saque,0
211,73531.96,21248.0,94779.96,0.0,0.0,deposito,0
211,106579.59,6978841.52,7085421.11,981002.39,874422.8,deposito,0
211,55698.3,8431980.17,8487678.47,3086390.31,3030692.02,deposito,0
211,11205.87,13857.0,2651.13,759979.87,771185.74,saque,0
211,25171.14,7000.9,0.0,0.0,0.0,pagamento,0
211,86751.18,64305.91,151057.08,1900090.87,1813339.7,deposito,0
211,34665.01,20133.0,0.0,1136235.11,1170900.12,saque,0
211,428.79,0.0,0.0,0.0,0.0,pagamento,0
211,4462.76,0.0,0.0,2678462.14,3467579.71,transferencia,0
211,1330802.24,1330802.24,0.0,0.0,0.0,transferencia,1
211,1330802.24,1330802.24,0.0,151341.34,1515187.24,saque,1
211,122492.68,39225.97,0.0,653354.13,775846.81,saque,0
211,451679.65,10952401.68,11404081.32,8229546.96,7777867.31,deposito,0
211,17184.52,126390.0,109205.48,0.0,0.0,pagamento,0
211,131070.03,6435344.22,6566414.25,433546.39,302476.37,deposito,0
211,3995.1,103597.0,99601.9,0.0,0.0,pagamento,0
211,55154.89,10868.0,0.0,876877.15,932032.05,transferencia,0
211,36520.8,21394.0,57914.8,731649.22,1406379.18,deposito,0
211,351838.16,45185.0,0.0,185777.63,537615.78,saque,0
211,10648.98,28676.17,18027.19,0.0,0.0,pagamento,0
211,112194.27,0.0,0.0,360681.44,472875.71,saque,0
211,4144.16,329.0,0.0,0.0,0.0,pagamento,0
211,3829.17,0.0,0.0,0.0,0.0,pagamento,0
211,27216.06,405235.0,378018.94,51260.27,78476.32,saque,0
211,73599.57,73599.57,0.0,0.0,0.0,transferencia,1
211,73599.57,73599.57,0.0,0.0,73599.57,saque,1
211,79653.27,20162.0,99815.27,302167.46,228577.2,deposito,0
211,51850.5,0.0,0.0,224984.16,276834.67,saque,0
211,376066.62,10288.0,0.0,94921.44,470988.07,transferencia,0
211,216079.41,0.0,0.0,1299400.02,1515479.43,saque,0
211,12745.96,0.0,0.0,6921490.94,6934236.9,saque,0
211,1958.29,30553.0,28594.71,0.0,0.0,pagamento,0
